"ID";"UTR3_length";"ARE_counts"
"TUBA4A";641,5;1
"TUBA4B";498;0
"TUBA8";307;1
"TUBAL3";332;0
"TUBB";1027,66666666667;1
"TUBB1";1871;6
"TUBB2A";197;0
"TUBB2B";474;2
"TUBB3";290;1
"TUBB4A";845;1
"TUBB4B";151;0
"TUBB6";564,5;0
"TUBB8";104;0
"TUBB8B";20;0
"TUBD1";354,142857142857;1
"TUBE1";749;7
"TUBG1";197;2
"TUBG2";206;0
"TUBGCP2";1136;1
"TUBGCP3";690,333333333333;3
"TUBGCP4";2458;6
"TUBGCP5";440,5;1
"TUBGCP6";42;0
"TUFM";564;0
"TUFT1";1876;3
"TULP1";453;0
"TULP2";44;0
"TULP3";1049;3
"TULP4";3455;8
"TUSC1";1294;3
"TUSC2";1212;0
"TUSC3";2456,5;6
"TUT1";49;0
"TUT4";660;4
"TUT7";944;8
"TVP23A";1175;1
"TVP23B";976,333333333333;5
"TVP23C";464,5;0
"TVP23C-CDRT4";2225;1
"TWF1";977;5
"TWF2";422;0
"TWIST1";706;3
"TWIST2";618,5;2
"TWISTNB";2855;6
"TWNK";601,75;0
"TWSG1";2893;12
"TXK";1244;4
"TXLNA";3090;2
"TXLNB";2465;11
"TXLNG";2752;4
"TXN";346,5;3
"TXN2";485,5;0
"TXNDC11";113,5;2
"TXNDC12";802;0
"TXNDC15";1840;1
"TXNDC16";1708;6
"TXNDC17";1522;1
"TXNDC2";573;3
"TXNDC5";823,5;1
"TXNDC8";570;3
"TXNDC9";700;6
"TXNIP";714;1
"TXNL1";3011,5;7
"TXNL4A";993,25;2
"TXNL4B";1266;3
"TXNRD1";1246,8;4
"TXNRD2";791,833333333333;0
"TXNRD3";631;1
"TYK2";303;0
"TYMP";16,6;0
"TYMS";362,666666666667;0
"TYR";393;1
"TYRO3";2921;2
"TYROBP";127,25;0
"TYRP1";1103;8
"TYSND1";2036,5;1
"TYW1";985;1
"TYW1B";985;1
"TYW3";2562,5;5
"TYW5";4154;11
"U2AF1";145,75;0
"U2AF1L4";129;0
"U2AF1L5";124,25;0
"U2AF2";438,5;0
"U2SURP";4275;11
"UACA";1378;3
"UAP1";472,25;1
"UAP1L1";1809;1
"UBA1";199;0
"UBA2";2030;4
"UBA3";707;4
"UBA5";1415;4
"UBA52";328,9;1
"UBA6";6345;22
"UBA7";99;0
"UBAC1";431;1
"UBAC2";1130,5;2
"UBALD1";507;0
"UBALD2";793;1
"UBAP1";766,333333333333;1
"UBAP1L";209;0
"UBAP2";811;1
"UBAP2L";481,2;1
"UBASH3A";220,666666666667;1
"UBASH3B";4587;14
"UBB";143,5;0
"UBC";89;0
"UBD";365;2
"UBE2A";793,333333333333;3
"UBE2B";1755;4
"UBE2C";203,666666666667;0
"UBE2D1";1984,5;10
"UBE2D2";598;2
"UBE2D3";846,615384615385;4
"UBE2D4";3441;2
"UBE2E1";817,333333333333;5
"UBE2E2";1177;4
"UBE2E3";441,75;0
"UBE2F";956,8;3
"UBE2G1";3295;9
"UBE2G2";1439,5;4
"UBE2H";2112,5;5
"UBE2I";1433,71428571429;1
"UBE2J1";3054;8
"UBE2J2";460,8;1
"UBE2K";2061;10
"UBE2L3";2365;5
"UBE2L5";494,666666666667;1
"UBE2L6";699;3
"UBE2M";377;1
"UBE2N";4355;12
"UBE2O";1487;1
"UBE2Q1";1861;2
"UBE2Q2";1132,66666666667;4
"UBE2Q2L";90;0
"UBE2QL1";5374;6
"UBE2R2";3162;5
"UBE2S";1691;5
"UBE2T";178;2
"UBE2U";211;0
"UBE2V1";1644;6
"UBE2V2";3880;14
"UBE2W";5834,33333333333;24
"UBE2Z";1922;5
"UBE3A";2925,8;7
"UBE3B";930,8;2
"UBE3C";1615;5
"UBE3D";632;2
"UBE4A";2769;8
"UBE4B";847;1
"UBFD1";3799;2
"UBIAD1";1292;1
"UBL3";2884;10
"UBL4A";1822;1
"UBL4B";888;0
"UBL5";106,666666666667;0
"UBL7";112,8;0
"UBLCP1";1105;1
"UBN1";1553;0
"UBN2";10400;18
"UBOX5";2533;1
"UBP1";1394,66666666667;4
"UBQLN1";1088,5;5
"UBQLN2";2120;12
"UBQLN3";291;1
"UBQLN4";1679;1
"UBQLNL";621;0
"UBR1";2432;8
"UBR2";1835,66666666667;4
"UBR3";2284;8
"UBR4";322;0
"UBR5";1297,5;5
"UBR7";2180;1
"UBTD1";683;1
"UBTD2";2184;6
"UBTF";1056,71428571429;1
"UBTFL1";20;0
"UBXN1";134,333333333333;0
"UBXN10";4646;3
"UBXN11";206,2;1
"UBXN2A";2689;6
"UBXN2B";2289,5;6
"UBXN4";2169;7
"UBXN6";490;0
"UBXN7";9023;16
"UBXN8";381;1
"UCHL1";282,5;0
"UCHL3";164,5;1
"UCHL5";1148,2;5
"UCK1";1272,25;0
"UCK2";3790;5
"UCKL1";99,5;1
"UCMA";337;0
"UCN";121;0
"UCN2";1068;0
"UCN3";486;0
"UCP1";465;1
"UCP2";331,5;0
"UCP3";755;1
"UEVLD";901;3
"UFC1";364;1
"UFD1";439;3
"UFL1";1773;14
"UFM1";1594;7
"UFSP1";122;0
"UFSP2";855;2
"UGCG";2372;10
"UGDH";1088,75;3
"UGGT1";5935;5
"UGGT2";210;3
"UGP2";298;0
"UGT1A1";741;1
"UGT1A10";746;2
"UGT1A3";740;1
"UGT1A4";740;1
"UGT1A5";740;1
"UGT1A6";425;1
"UGT1A7";740;1
"UGT1A8";751;2
"UGT1A9";741;1
"UGT2A1";525,75;1
"UGT2A2";63;0
"UGT2A3";1350;5
"UGT2B10";604;2
"UGT2B11";489;2
"UGT2B15";507;3
"UGT2B17";441;3
"UGT2B28";378;1
"UGT2B4";597,5;2
"UGT2B7";373,5;3
"UGT3A1";1778;3
"UGT3A2";519;0
"UGT8";1122,5;5
"UHMK1";7125;27
"UHRF1";781;2
"UHRF1BP1";5076;12
"UHRF1BP1L";403;2
"UHRF2";875;2
"UIMC1";261,666666666667;3
"ULBP1";2369;4
"ULBP2";535;4
"ULBP3";1170,5;2
"ULK1";1789;1
"ULK2";2898,5;3
"ULK3";1110;1
"ULK4";330;0
"UMAD1";1647;7
"UMOD";256,333333333333;0
"UMODL1";1035,5;3
"UMPS";5189;5
"UNC119";698;2
"UNC119B";3608;2
"UNC13A";4726;0
"UNC13B";1303;2
"UNC13C";6301;23
"UNC13D";740;0
"UNC45A";376,5;0
"UNC45B";1861,33333333333;4
"UNC50";211;0
"UNC5A";1012;0
"UNC5B";3587;2
"UNC5C";6730;15
"UNC5CL";740;1
"UNC5D";5038;16
"UNC79";194;0
"UNC80";3703;14
"UNC93A";549;2
"UNC93B1";446;0
"UNCX";349;1
"UNG";1014,5;0
"UNK";1382;1
"UNKL";1604,33333333333;4
"UPB1";2596;3
"UPF1";1715,5;3
"UPF2";1275,66666666667;3
"UPF3A";895,5;2
"UPF3B";854;1
"UPK1A";405,25;0
"UPK1B";1176;3
"UPK2";326;0
"UPK3A";129;0
"UPK3B";1317;1
"UPK3BL1";500;0
"UPK3BL2";20;0
"UPP1";377,5;0
"UPP2";1170;5
"UPRT";1219,33333333333;5
"UQCC1";1365;4
"UQCC2";889;0
"UQCC3";1517,5;3
"UQCR10";532;0
"UQCR11";633;0
"UQCRB";2649;8
"UQCRC1";126;0
"UQCRC2";489;1
"UQCRFS1";2228;5
"UQCRH";192;0
"UQCRHL";205;0
"UQCRQ";490,333333333333;1
"URAD";389;1
"URB1";3900;4
"URB2";903;2
"URGCP";753,5;1
"URI1";823;3
"URM1";1823,66666666667;1
"UROC1";834,5;1
"UROD";77;0
"UROS";646,75;1
"USB1";766,6;1
"USE1";16;0
"USF1";669;0
"USF2";381,333333333333;1
"USF3";4132;19
"USH1C";455;1
"USH1G";1990;0
"USH2A";2091;8
"USHBP1";562,5;1
"USO1";954,5;7
"USP1";822;6
"USP10";305,5;0
"USP11";397;1
"USP12";3127;10
"USP13";5260;15
"USP14";1726;5
"USP15";8509,33333333333;33
"USP16";301;2
"USP17L1";20;0
"USP17L10";20;0
"USP17L11";20;0
"USP17L12";20;0
"USP17L13";20;0
"USP17L15";20;0
"USP17L17";20;0
"USP17L18";20;0
"USP17L19";20;0
"USP17L2";20;0
"USP17L20";20;0
"USP17L21";20;0
"USP17L22";20;0
"USP17L24";20;0
"USP17L25";20;0
"USP17L26";20;0
"USP17L27";20;0
"USP17L28";20;0
"USP17L29";20;0
"USP17L3";20;0
"USP17L30";20;0
"USP17L4";20;0
"USP17L5";20;0
"USP17L7";20;0
"USP17L8";20;0
"USP18";580;3
"USP19";282,75;0
"USP2";1180,33333333333;2
"USP20";1440,33333333333;0
"USP21";276;1
"USP22";3435;6
"USP24";2686;6
"USP25";1204,33333333333;5
"USP26";650,5;1
"USP27X";934;0
"USP28";640,666666666667;2
"USP29";482;0
"USP3";3810,5;12
"USP30";1269;3
"USP31";6640;20
"USP32";1928;8
"USP33";1016,25;5
"USP34";639;4
"USP35";1419;0
"USP36";2026,33333333333;4
"USP37";2152;6
"USP38";2002;10
"USP39";459,2;0
"USP4";731;1
"USP40";1872;1
"USP42";1046;5
"USP43";372;2
"USP44";830,666666666667;4
"USP45";1823,5;8
"USP46";3369,5;10
"USP47";4002,66666666667;7
"USP48";983;5
"USP49";3834,5;9
"USP5";547,5;0
"USP50";207;0
"USP51";2188;10
"USP53";1920,5;8
"USP54";1091;1
"USP6";2034,5;8
"USP6NL";5213;20
"USP7";1055,5;1
"USP8";10330,3333333333;36
"USP9X";4055;21
"USP9Y";1404,5;7
"USPL1";1412;3
"UST";2874;4
"UTF1";116;0
"UTP11";1192;2
"UTP14A";148,5;1
"UTP14C";2495;12
"UTP15";2224,66666666667;10
"UTP18";166;1
"UTP20";495;1
"UTP23";2842;8
"UTP25";6118;12
"UTP3";434;2
"UTP4";84;0
"UTP6";2455;5
"UTRN";2037;8
"UTS2";86;0
"UTS2B";675;1
"UTS2R";92;0
"UTY";1137,91666666667;5
"UVRAG";2819;9
"UVSSA";4133;10
"UXS1";554,333333333333;2
"UXT";45;0
"VAC14";489;0
"VAMP1";1031,5;1
"VAMP2";871;2
"VAMP3";1787;3
"VAMP4";2004,66666666667;8
"VAMP5";249;0
"VAMP7";1162;6
"VAMP8";315;0
"VANGL1";3659,25;11
"VANGL2";3292;2
"VAPA";2978,5;8
"VAPB";4126,5;11
"VARS1";76;0
"VARS2";232,666666666667;0
"VASH1";3997;1
"VASH2";1160,2;5
"VASN";639;2
"VASP";806;1
"VAT1";1454;1
"VAT1L";2412;5
"VAV1";255,333333333333;2
"VAV2";2168;1
"VAV3";1263;2
"VAX1";2203;6
"VAX2";242;0
"VBP1";723;3
"VCAM1";618;3
"VCAN";1405;6
"VCL";2592,5;4
"VCP";1053;1
"VCPIP1";6014;22
"VCPKMT";612;2
"VCX";127;0
"VCX2";88;0
"VCX3A";127;0
"VCX3B";127;0
"VCY";99;0
"VCY1B";99;0
"VDAC1";858,333333333333;1
"VDAC2";400,666666666667;3
"VDAC3";250,5;0
"VDR";2845,33333333333;3
"VEGFA";443,235294117647;2
"VEGFB";429;0
"VEGFC";388;1
"VEGFD";537;2
"VENTX";1622;1
"VEPH1";717,5;2
"VEZF1";1817,5;4
"VEZT";2126;12
"VGF";483,5;0
"VGLL1";260;0
"VGLL2";1071;1
"VGLL3";5093,5;26
"VGLL4";973,166666666667;1
"VHL";2186;3
"VIL1";3959;9
"VILL";131,5;0
"VIM";322;1
"VIP";896,5;2
"VIPAS39";792;1
"VIPR1";1289,25;0
"VIPR2";1301;1
"VIRMA";707,5;3
"VIT";372,2;0
"VKORC1";337,5;0
"VKORC1L1";3841,33333333333;7
"VLDLR";3400;7
"VMA21";2202,5;8
"VMAC";1711;0
"VMO1";292;0
"VMP1";2344;5
"VN1R1";635;3
"VN1R2";39;0
"VN1R4";84;0
"VN1R5";65;0
"VNN1";2291;12
"VNN2";184,666666666667;1
"VOPP1";1041;2
"VPREB1";173;0
"VPREB3";133;0
"VPS11";349,5;1
"VPS13A";2055,75;6
"VPS13B";1055,5;4
"VPS13C";1983,5;7
"VPS13D";3023;0
"VPS16";158;0
"VPS18";634;0
"VPS25";530;1
"VPS26A";2135,66666666667;7
"VPS26B";1168,5;0
"VPS26C";614,75;2
"VPS28";233;0
"VPS29";549,25;6
"VPS33A";1643;2
"VPS33B";429,5;1
"VPS35";4340;14
"VPS35L";515,333333333333;3
"VPS36";3226;17
"VPS37A";1552;10
"VPS37B";1786;2
"VPS37C";1563;3
"VPS37D";734;0
"VPS39";1036,5;1
"VPS41";1981,5;6
"VPS45";418;0
"VPS4A";2630;4
"VPS4B";1785;5
"VPS50";1817,66666666667;8
"VPS51";275;0
"VPS52";563;1
"VPS53";5484,5;4
"VPS54";1282;6
"VPS72";261;1
"VPS8";581;1
"VPS9D1";727;0
"VRK1";401;1
"VRK2";251,5;0
"VRK3";308,333333333333;0
"VRTN";1116;1
"VSIG1";1759,5;5
"VSIG10";3046;7
"VSIG10L";793;1
"VSIG2";170,5;1
"VSIG4";705,333333333333;1
"VSIG8";437;0
"VSIR";3697;2
"VSNL1";1127,33333333333;2
"VSTM1";130,333333333333;0
"VSTM2A";1494;5
"VSTM2B";545;2
"VSTM2L";1097;0
"VSTM4";3492;6
"VSTM5";2337;1
"VSX1";625;1
"VSX2";1819;1
"VTA1";3549,33333333333;15
"VTCN1";1683,33333333333;1
"VTI1A";3361;5
"VTI1B";4300;14
"VTN";85;0
"VWA1";2410,5;0
"VWA2";3252;7
"VWA3A";947;0
"VWA3B";950;2
"VWA5A";945,5;3
"VWA5B2";268;0
"VWA7";4;0
"VWA8";806;3
"VWC2";9765;53
"VWC2L";3207;6
"VWCE";389;0
"VWDE";298;2
"VWF";141;0
"VXN";2448;8
"WAC";2649,66666666667;9
"WAPL";2286,5;8
"WARS1";840;0
"WARS2";1917;6
"WAS";265;0
"WASF1";703;3
"WASF2";2043,5;2
"WASF3";3100,5;10
"WASHC1";332;0
"WASHC2A";509,666666666667;1
"WASHC2C";430,25;1
"WASHC3";217;1
"WASHC4";1136;4
"WASHC5";353,5;2
"WASL";2576;13
"WBP1";200;0
"WBP11";2483;13
"WBP1L";2933,5;3
"WBP2";762,666666666667;2
"WBP2NL";1371;4
"WBP4";1092;9
"WDCP";1675,5;1
"WDFY1";3323;7
"WDFY2";7940;9
"WDFY3";3258;12
"WDFY4";381;0
"WDHD1";1436;3
"WDPCP";1311;4
"WDR1";634;1
"WDR11";811;2
"WDR12";6078;9
"WDR13";1999;1
"WDR17";385;2
"WDR18";226;0
"WDR19";337;1
"WDR20";1120,66666666667;3
"WDR24";112;0
"WDR25";251,333333333333;0
"WDR26";4686;13
"WDR27";304,5;0
"WDR3";7096;21
"WDR31";2939;8
"WDR33";3284,33333333333;8
"WDR34";83;0
"WDR35";3298;10
"WDR36";3619;10
"WDR37";2990,5;4
"WDR38";257;0
"WDR4";509,5;0
"WDR41";2202;4
"WDR43";1440;6
"WDR44";965;1
"WDR45";246;0
"WDR45B";1357;2
"WDR46";168;0
"WDR47";1216;7
"WDR48";1921;6
"WDR5";1975;2
"WDR53";24,6666666666667;0
"WDR54";75,5;0
"WDR55";2691;3
"WDR59";1509;4
"WDR5B";2690;7
"WDR6";463;1
"WDR60";410;4
"WDR61";190;1
"WDR62";77,5;0
"WDR63";140;2
"WDR66";306;1
"WDR7";6001,5;11
"WDR70";862;3
"WDR72";3957,66666666667;15
"WDR73";4189;3
"WDR74";40,25;0
"WDR75";135;0
"WDR76";1323;2
"WDR77";1340;5
"WDR78";647,5;2
"WDR81";910;0
"WDR82";3056;4
"WDR83";160;0
"WDR83OS";286;0
"WDR86";319,6;0
"WDR87";64,5;0
"WDR88";227;0
"WDR89";1252;3
"WDR90";241;1
"WDR91";2312;5
"WDR92";1022;3
"WDR93";601,333333333333;2
"WDR97";2035;0
"WDSUB1";227,6;3
"WDTC1";2057;2
"WDYHV1";592,333333333333;3
"WEE1";1382,5;1
"WEE2";951;3
"WFDC1";534;0
"WFDC10A";178;0
"WFDC10B";177;0
"WFDC11";156;1
"WFDC12";421;0
"WFDC13";982;2
"WFDC2";163;0
"WFDC3";215;0
"WFDC5";557;2
"WFDC6";271;1
"WFDC8";363,5;1
"WFDC9";171;0
"WFIKKN1";60;0
"WFIKKN2";811,5;0
"WFS1";606;0
"WHAMM";2572;4
"WHRN";674;2
"WIF1";723;4
"WIPF1";1218;3
"WIPF2";2349,66666666667;6
"WIPF3";2550;5
"WIPI1";375,5;2
"WIPI2";853,4;1
"WIZ";3098;2
"WLS";586,333333333333;4
"WNK1";2609,33333333333;6
"WNK2";244;1
"WNK3";3673,33333333333;10
"WNK4";378;0
"WNT1";980;1
"WNT10A";657;2
"WNT10B";755;1
"WNT11";740;1
"WNT16";936;4
"WNT2";2704;5
"WNT2B";6695,33333333333;13
"WNT3";2124;2
"WNT3A";1806;0
"WNT4";2737;3
"WNT5A";2950,66666666667;11
"WNT5B";678;2
"WNT6";388;1
"WNT7A";2686;6
"WNT7B";2490;2
"WNT8A";452,5;0
"WNT8B";928;0
"WNT9A";2862;5
"WNT9B";2726,5;5
"WRAP53";16;0
"WRAP73";205;2
"WRN";3036;4
"WRNIP1";865;4
"WSB1";2037,5;7
"WSB2";955,333333333333;3
"WSCD1";2041;2
"WSCD2";2194;0
"WT1";1281,5;4
"WTAP";1078,83333333333;3
"WTIP";12035;12
"WWC1";1742,5;3
"WWC2";5048;16
"WWC3";2977;6
"WWOX";455,5;0
"WWP1";1096,5;4
"WWP2";1699;1
"WWTR1";1441,66666666667;5
"XAB2";61;0
"XAF1";1486;2
"XAGE1A";114;0
"XAGE1B";104,333333333333;0
"XAGE2";89;0
"XAGE3";91,5;0
"XAGE5";86,5;1
"XBP1";991;4
"XCL1";849;2
"XCL2";184;1
"XCR1";3922;8
"XDH";1637;2
"XG";1833,5;2
"XIAP";6792,33333333333;20
"XIRP1";1280;1
"XIRP2";1006;4
"XK";3668;10
"XKR3";207;2
"XKR4";17827;39
"XKR5";2681;5
"XKR6";1907;4
"XKR7";5930;1
"XKR8";893;0
"XKR9";792;4
"XKRX";893;0
"XPA";530;2
"XPC";794;1
"XPNPEP1";418;1
"XPNPEP2";1051;0
"XPNPEP3";3200;6
"XPO1";524,333333333333;2
"XPO4";6393;24
"XPO5";1534;1
"XPO6";551;0
"XPO7";1497;4
"XPOT";2994;12
"XPR1";4136,5;11
"XRCC1";352;1
"XRCC2";3866;10
"XRCC3";1182,75;0
"XRCC4";499,75;2
"XRCC5";1096;2
"XRCC6";226,166666666667;0
"XRN1";1927,66666666667;5
"XRN2";487;1
"XRRA1";1902,33333333333;5
"XXYLT1";734,5;2
"XYLB";1664;2
"XYLT1";6926;11
"XYLT2";894;1
"YAE1";254,5;0
"YAF2";2552,25;7
"YAP1";1855;5
"YARS1";742;3
"YARS2";660;0
"YBEY";112,333333333333;0
"YBX1";1856;3
"YBX2";420;0
"YBX3";600;3
"YDJC";329;1
"YEATS2";2041;2
"YEATS4";434,5;2
"YES1";2836;8
"YIF1A";57;0
"YIF1B";449;0
"YIPF1";578,5;0
"YIPF2";484,666666666667;1
"YIPF3";335;0
"YIPF4";10968;30
"YIPF5";1494,33333333333;7
"YIPF6";5275;19
"YIPF7";77;0
"YJEFN3";56,5;0
"YJU2";392;0
"YKT6";1309,5;0
"YLPM1";1580;3
"YME1L1";1637;4
"YOD1";5171;16
"YPEL1";3593;9
"YPEL2";2362,5;4
"YPEL3";240,75;0
"YPEL4";658,333333333333;0
"YPEL5";1493,6;4
"YRDC";980;6
"YTHDC1";1755;5
"YTHDC2";1810;5
"YTHDF1";1279;5
"YTHDF2";822,666666666667;0
"YTHDF3";1724,5;8
"YWHAB";2094;3
"YWHAE";1172;2
"YWHAG";2778;6
"YWHAH";811;3
"YWHAQ";1316,5;5
"YWHAZ";1836,125;8
"YY1";5188;13
"YY1AP1";211,428571428571;0
"YY2";1137;5
"ZACN";153;0
"ZADH2";4131;11
"ZAN";64,5;3
"ZAP70";191;0
"ZAR1";145;0
"ZAR1L";144;0
"ZBBX";395,2;1
"ZBED1";1772,75;1
"ZBED2";645;0
"ZBED3";5102;9
"ZBED4";2902;1
"ZBED6";4725,5;11
"ZBED6CL";1606;1
"ZBED8";368;1
"ZBED9";1376;11
"ZBP1";547,666666666667;1
"ZBTB1";1022,5;6
"ZBTB10";4583,33333333333;19
"ZBTB11";2277;9
"ZBTB12";313;0
"ZBTB14";1474,2;4
"ZBTB16";3153,5;3
"ZBTB17";98,6666666666667;1
"ZBTB18";2106;7
"ZBTB2";1406;0
"ZBTB20";3956;9
"ZBTB21";3161;11
"ZBTB22";600;2
"ZBTB24";3257;8
"ZBTB25";3133,66666666667;7
"ZBTB26";1776;7
"ZBTB3";1125;0
"ZBTB32";286;0
"ZBTB33";2964;9
"ZBTB34";4961;11
"ZBTB37";4737;12
"ZBTB38";1517,75;5
"ZBTB39";3943;11
"ZBTB4";2568;3
"ZBTB40";4760;7
"ZBTB41";5679;31
"ZBTB42";1133;1
"ZBTB43";3928;12
"ZBTB44";3838,5;11
"ZBTB45";512;0
"ZBTB46";2303,33333333333;1
"ZBTB47";2982;4
"ZBTB48";68;0
"ZBTB49";467;3
"ZBTB5";2416;4
"ZBTB6";2742;16
"ZBTB7A";2229,5;4
"ZBTB7B";1451,75;3
"ZBTB7C";2587,25;3
"ZBTB8A";3107,5;10
"ZBTB8B";11268;28
"ZBTB8OS";359,333333333333;0
"ZBTB9";1022;3
"ZC2HC1A";2272;14
"ZC2HC1B";216;1
"ZC2HC1C";1239,8;2
"ZC3H10";5647;11
"ZC3H11A";1219,8;4
"ZC3H11B";1635;6
"ZC3H12A";766;0
"ZC3H12B";4678;11
"ZC3H12C";6104;27
"ZC3H12D";3888;2
"ZC3H13";2154;8
"ZC3H14";2454,85714285714;8
"ZC3H15";628;3
"ZC3H18";383;1
"ZC3H3";397;0
"ZC3H4";2169;0
"ZC3H6";7571;28
"ZC3H7A";725,5;1
"ZC3H7B";2718;2
"ZC3H8";4955;10
"ZC3HAV1";2386,5;6
"ZC3HAV1L";838;1
"ZC3HC1";364,75;0
"ZC4H2";1779,66666666667;5
"ZCCHC10";984,666666666667;3
"ZCCHC12";515;1
"ZCCHC13";267;0
"ZCCHC14";4034;8
"ZCCHC17";719,5;1
"ZCCHC18";441;0
"ZCCHC2";2000;5
"ZCCHC24";4020;4
"ZCCHC3";1523;2
"ZCCHC4";1219;3
"ZCCHC7";879,5;1
"ZCCHC8";1262;3
"ZCCHC9";445,5;2
"ZCRB1";981;3
"ZCWPW1";231,5;0
"ZCWPW2";1670;7
"ZDBF2";2834;17
"ZDHHC1";247;0
"ZDHHC11";981;0
"ZDHHC11B";482;0
"ZDHHC12";308;1
"ZDHHC13";455;2
"ZDHHC14";2929;5
"ZDHHC15";4549;14
"ZDHHC16";436;0
"ZDHHC17";2711;8
"ZDHHC18";3761;2
"ZDHHC19";293;0
"ZDHHC2";4578;18
"ZDHHC20";2185,5;8
"ZDHHC21";7895;42
"ZDHHC22";2413;3
"ZDHHC23";2116,5;6
"ZDHHC24";2154,5;1
"ZDHHC3";4449;3
"ZDHHC4";107,666666666667;1
"ZDHHC5";1151;1
"ZDHHC6";597,666666666667;1
"ZDHHC7";1213,66666666667;3
"ZDHHC8";1691;0
"ZDHHC9";2061,5;5
"ZEB1";1419,2;6
"ZEB2";1801,75;8
"ZER1";1551;0
"ZFAND1";779,333333333333;3
"ZFAND2A";162;0
"ZFAND2B";286;0
"ZFAND3";2235;4
"ZFAND4";935,5;6
"ZFAND5";2670,75;8
"ZFAND6";621,6;3
"ZFAT";524,8;0
"ZFC3H1";956;4
"ZFHX2";1105;0
"ZFHX3";4279;13
"ZFHX4";2716;8
"ZFP1";1332,6;3
"ZFP14";5771;18
"ZFP2";407;0
"ZFP28";1887,5;10
"ZFP3";3361;13
"ZFP30";3232,5;9
"ZFP36";713;5
"ZFP36L1";1041;5
"ZFP36L2";1917;5
"ZFP37";1620;5
"ZFP42";1305,33333333333;4
"ZFP57";108;0
"ZFP62";915,5;3
"ZFP64";739,2;1
"ZFP69";256,5;1
"ZFP69B";127,5;0
"ZFP82";4111;13
"ZFP90";1506,4;4
"ZFP91";3844;8
"ZFP92";4853;4
"ZFPL1";284;0
"ZFPM1";2052;1
"ZFPM2";1001;4
"ZFR";1410;6
"ZFR2";1283,5;0
"ZFX";3698,75;13
"ZFY";1633,25;8
"ZFYVE1";721,25;1
"ZFYVE16";3246;19
"ZFYVE19";470,75;0
"ZFYVE21";647;1
"ZFYVE26";1914;1
"ZFYVE27";1603;3
"ZFYVE28";560,5;1
"ZFYVE9";407,666666666667;1
"ZG16";2554;3
"ZG16B";125;0
"ZGLP1";288;0
"ZGPAT";222,6;0
"ZGRF1";212,5;2
"ZHX1";1311,66666666667;6
"ZHX1-C8orf76";284;1
"ZHX2";1273;0
"ZHX3";2614,5;4
"ZIC1";3168;16
"ZIC2";1083;2
"ZIC3";1226;7
"ZIC4";1546;4
"ZIC5";2413;15
"ZIK1";2077,33333333333;4
"ZIM2";113,75;0
"ZIM3";822;1
"ZKSCAN1";5637;7
"ZKSCAN2";3815;7
"ZKSCAN3";2077,66666666667;4
"ZKSCAN4";3419;7
"ZKSCAN5";1179,33333333333;0
"ZKSCAN7";565,4;1
"ZKSCAN8";2749,5;5
"ZMAT1";1221;6
"ZMAT2";930;1
"ZMAT3";4536;8
"ZMAT4";1633;3
"ZMAT5";269;0
"ZMIZ1";3770;5
"ZMIZ2";1624,25;0
"ZMPSTE24";1511;6
"ZMYM1";540,5;0
"ZMYM2";4120,66666666667;15
"ZMYM3";941;1
"ZMYM4";2381;2
"ZMYM5";204;0
"ZMYM6";939;2
"ZMYND10";297;0
"ZMYND11";1201,1;7
"ZMYND12";407;1
"ZMYND15";125,25;0
"ZMYND19";462;1
"ZMYND8";834,230769230769;2
"ZNF10";1258,5;4
"ZNF100";3912;21
"ZNF101";1195,33333333333;2
"ZNF106";2742,66666666667;5
"ZNF107";2703;9
"ZNF112";684;2
"ZNF114";550;0
"ZNF117";5007;17
"ZNF12";1407;6
"ZNF121";2872,5;5
"ZNF124";825,25;2
"ZNF131";761,5;4
"ZNF132";509;0
"ZNF133";178,111111111111;0
"ZNF134";3321;4
"ZNF135";859,6;1
"ZNF136";1870;5
"ZNF138";989;3
"ZNF14";880;2
"ZNF140";884;3
"ZNF141";5923,5;18
"ZNF142";420,5;0
"ZNF143";351,25;1
"ZNF146";1453,5;3
"ZNF148";1830;7
"ZNF154";2603;11
"ZNF155";540,5;3
"ZNF157";711;2
"ZNF16";379,333333333333;0
"ZNF160";1262;1
"ZNF165";93;0
"ZNF169";459;1
"ZNF17";390;1
"ZNF174";173,2;1
"ZNF175";4043;6
"ZNF177";419,75;2
"ZNF18";511,75;1
"ZNF180";1165,66666666667;3
"ZNF181";1685;7
"ZNF182";1315,5;3
"ZNF184";521,5;5
"ZNF185";1931,5;3
"ZNF189";1255,75;2
"ZNF19";973,5;0
"ZNF195";548,111111111111;2
"ZNF197";2054,5;6
"ZNF2";1409,4;3
"ZNF20";1237;0
"ZNF200";1134,5;3
"ZNF202";1706,66666666667;3
"ZNF205";180;0
"ZNF207";4467,66666666667;15
"ZNF208";3317,5;8
"ZNF211";716;4
"ZNF212";1191;1
"ZNF213";1149;0
"ZNF214";1638;8
"ZNF215";811,75;5
"ZNF217";2219;7
"ZNF219";455;0
"ZNF22";1283;3
"ZNF221";215,25;0
"ZNF222";80;1
"ZNF223";722;3
"ZNF224";1602;6
"ZNF225";1053,5;2
"ZNF226";95,3333333333333;1
"ZNF227";437,25;1
"ZNF229";2050,5;5
"ZNF23";377;3
"ZNF230";2460;9
"ZNF232";236;0
"ZNF233";1526,5;4
"ZNF234";1107;5
"ZNF235";870;3
